,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,name,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
250,5,0,0,3,1,0,flexible,False,NYC,True,Large West Village 1 Bedroom!,51,93,10014,1,1
251,5,0,0,8,1,0,strict,True,NYC,True,"Modern Apt in Ditmas Park, Near Prospect Park",13,82,11226,2,2
252,4,1,0,4,1,0,strict,True,LA,True,Beautiful Guesthouse Near The Grove,30,97,90048,1,2
253,5,0,0,6,2,0,strict,True,NYC,True,"SPACIOUS,CLEAN AND MODERN, IN A HEART OF NYC",32,99,10016,1,3
254,3,1,2,4,2,0,strict,True,NYC,True,%6.6_Cozy_Room for 4 people_Bushwick_5 min_sub.,19,75,11237,1,4
255,4,0,0,2,1,0,strict,True,NYC,True,NYC Style Comfort 1 bd w/Private Living Space,7,100,11221,1,1
256,5,2,0,3,1,0,strict,True,NYC,True,STUDIO Condo in luxurious Wyndham Midtown 45 NYC,3,80,10017,0,1
257,4,1,1,3,1,0,strict,False,NYC,True,My Bayside Home -1,10,80,11361,1,2
258,3,1,1,4,3,0,strict,True,Boston,True,"H3, 2 min walk to T/Metro, 17 min to Downtown",5,100,02124,1,2
259,4,0,1,2,2,0,moderate,True,NYC,True,Charming apartment with private roofdeck,2,90,11206.0,1,1
260,3,0,1,3,1,0,strict,True,NYC,True,"Comfortable, Lovely Room on L Train",125,96,11237,1,1
261,5,0,0,2,1,0,strict,True,NYC,True,Quiet studio in the heart of NYC.,129,97,10009.0,0,1
262,5,1,1,2,1,0,moderate,True,SF,True,Quiet Private Room in classic Spanish Colonial,28,98,94133,1,1
263,3,0,1,1,1,0,strict,True,LA,True,"Blue Private Own Sink Shared Bath off hallway, LAX",6,100,90250,0,1
264,4,4,1,4,1,0,strict,True,Chicago,True,West Loop/Greek Town Loft With Free Parking,14,94,60661,1,1
265,3,6,1,1,1,0,strict,True,NYC,True,Private Room in Bed-Stuy for 1 guest,2,100,11233,1,1
266,5,4,0,3,1,0,moderate,True,NYC,True,Spacious Loft with Designer Layout,3,100,11249.0,1,2
267,6,1,0,5,2,0,strict,True,LA,True,"Modern Beach Beauty (Venice, CA)",43,98,90291,3,3
268,4,0,1,3,1,0,moderate,True,NYC,True,"Large, Clean, Modern Room in Upper East Side",24,95,10128,1,3
269,4,0,0,2,1,0,strict,True,LA,True,Gorgeous 1 bdrm in Miracle Mile!,74,97,90036,1,1
270,4,3,1,1,2,0,strict,True,LA,True,West Hollywood Fantastic Location!!,79,100,90046,1,1
271,3,7,1,2,1,0,strict,True,Chicago,True,Room #6 Fantastic For Studies,6,93,60641,1,1
272,4,1,1,5,1,0,strict,True,SF,True,Private Lair in Old Gambling Shack,318,87,94124,1,2
273,3,1,1,1,1,0,moderate,True,NYC,True,Small cozy private room Brooklyn,9,82,11220,1,1
274,4,5,0,2,1,0,flexible,True,LA,True,"Homey, peaceful, safe, and quiet. Close to Studios",3,100,91604,1,1
275,4,0,0,2,1,0,moderate,True,LA,True,"Beautiful, Bright & Spacious Studio Apartment",33,96,90046,0,1
276,5,0,0,2,1,0,strict,False,Boston,True,Back Bay Quiet Renovated Studio Apt,187,85,02116,1,1
277,5,1,0,9,3,0,strict,True,Boston,True,Gorgeous Historic Home Minutes from Downtown,1,100,02130,4,5
278,4,0,1,2,1,0,flexible,True,NYC,True,NYC Charming Upper West Side Apt.,35,92,10025,1,1
279,4,0,0,5,1,0,strict,True,NYC,True,Clean and Great Quiet place.,14,97,10455,3,3
280,5,0,0,2,1,0,strict,True,NYC,True,Pure Luxury on the Upper West Side - Elevator Bldg,3,87,10023,1,1
281,3,1,1,1,1,0,strict,True,LA,True,Nice Room Redondo $34 Per night,7,93,90505,1,1
282,7,0,0,8,1,0,strict,True,NYC,True,Beautiful Lower East Side Penthouse,15,99,10002,3,5
283,5,0,0,2,1,0,strict,True,NYC,True,Minimal Chic L.E.S. Studio,8,93,10002,0,1
284,4,0,1,2,1,0,strict,False,Boston,True,"Modern,clean,spacious room with queen size bed.",3,87,02135,1,1
285,3,0,1,2,1,0,flexible,True,NYC,True,"Spacious Private Room, 20 mins. from Times Square",14,95,11377,1,1
286,5,0,0,6,1,0,moderate,True,NYC,True,"Beautiful, Two bedroom apartment Brooklyn P.L.G",23,100,11225,2,3
287,5,0,0,2,1,0,moderate,True,NYC,True,Modern Boho Apt. in Prime Brooklyn Location,1,100,11217,1,2
288,3,0,0,2,1,0,flexible,True,NYC,True,Cozy Home For Your Get Away,1,100,11428,1,1
289,4,0,1,2,1,0,strict,True,LA,True,1 Bedrom+Private Bath Centrally Located in DTLA,11,98,90012,1,1
290,4,4,1,2,2,0,flexible,True,NYC,True,Room in artist loft with waterfront view,5,100,11249,1,1
291,5,0,0,3,1,0,strict,True,SF,True,Pacific Heights,13,95,94115,1,2
292,4,0,1,2,1,0,strict,True,NYC,True,Wonderful island life in NYC area,38,96,10044,1,2
293,5,1,0,8,1,0,strict,True,NYC,True,★★ Spacious Single House | Close to Everything! ★★,26,93,11249.0,3,4
294,4,3,0,4,1,0,strict,False,NYC,True,"Two-Bedroom Apt near Manhattan, airports & more!",10,98,11370.0,2,3
295,4,0,0,2,1,0,strict,True,SF,True,private Potrero Hill apartment,15,100,94107,1,2
296,4,0,1,2,1,0,flexible,False,NYC,True,Cozy and spacious room with private bathroom,11,93,11226,1,1
297,4,1,1,1,1,0,moderate,True,LA,True,Cozy place for a Consultant to rest,23,96,90405,1,1
298,4,1,1,2,1,0,strict,True,LA,True,Long Beach 50s Mod Bixby Bed/Bath3,25,97,90807,1,1
299,4,0,1,2,1,0,moderate,False,NYC,True,Artists' Room in Beautiful Brownstone Brooklyn,22,96,11231.0,1,1
300,5,0,0,3,1,0,moderate,True,NYC,True,Quiet studio on the Upper East Side,16,98,10021,0,1
301,5,0,0,6,2,0,strict,True,LA,True,LARGE AND LIGHT 2 BDR/RUNYON CANYON/WALK OF FAME,31,96,90046,2,2
302,5,0,1,2,1,0,strict,True,NYC,True,Private room in quiet soho apt,3,100,10013,1,1
303,4,0,1,2,1,0,moderate,True,SF,True,best sf valencia street mission twin bed and bunk,28,73,94103,1,2
304,4,0,0,3,1,0,strict,True,Chicago,True,River north studio 2,44,90,60610,0,1
305,5,0,0,4,2,0,moderate,True,SF,True,"Modern, Luxury 2BR/2BA",85,92,94116,2,2
306,4,0,0,2,1,0,moderate,True,Chicago,True,"Steps from public transport, Lake, & restaurants",20,94,60614,0,1
307,5,0,0,4,1,0,strict,True,Boston,True,Apartment in Historic South End,13,90,02118,2,2
308,4,0,1,3,2,0,strict,True,NYC,True,Bright & Cozy Bedroom,70,94,11220,1,2
309,5,0,0,4,1,0,strict,True,NYC,True,Modern Columbus Circle 2BedApartment (WasherDryer),3,73,10019,2,2
310,4,2,1,2,1,0,moderate,True,SF,True, Walk + Bike + Transit Score 97+ ,191,97,94110,1,1
311,5,0,0,2,1,0,strict,True,NYC,True,Sunny & Quiet Studio w/ private patio - E Village!,25,91,10009.0,1,2
312,4,0,1,2,1,0,strict,True,DC,True,Serene Room in the City,2,100,20002,1,1
313,3,1,1,2,1,0,strict,True,LA,True,Affordable room in Larchmont/Paramount,39,98,90004,1,1
314,5,0,0,3,1,0,strict,True,NYC,True,Charming 1BR heart off Grove st,1,80,10014,1,1
315,5,3,0,12,3,0,strict,True,NYC,True,Luxurious Townhouse Triplex 4BR/3.5BA Sleep 12,46,85,10027,4,7
316,4,2,0,5,1,0,super_strict_30,True,Chicago,True,Luxury condo Chicago/Lincoln Square,32,96,60625,1,1
317,4,1,0,6,1,0,moderate,True,DC,True,*Absolutely Historic Haven in NW DC,40,95,20015,1,2
318,5,1,0,4,1,0,strict,True,LA,True,Awesome Venice beach house,83,96,90291,1,4
319,4,1,1,3,1,0,moderate,True,SF,True,"Gorgeous Views of SF in Private, Quiet Oasis",46,96,94112,1,2
320,4,0,1,1,1,0,moderate,True,NYC,True,"Sunny, Huge, Quiet Room Doorman Bld",6,100,10033,1,1
321,4,0,1,2,1,0,moderate,True,NYC,True,Luxury Williamsburg Pvt Room w/ Patio near Subway,8,89,11211,1,1
322,3,1,1,1,2,0,strict,True,NYC,True,Nice Room in Spacious Brownstone,7,94,11221,1,1
323,5,0,0,4,1,0,moderate,True,NYC,True,2 bdrm near Prospect Park in Brooklyn,45,87,11238,2,2
324,4,1,1,2,1,0,moderate,True,SF,True,Brand New! Charming & Bright Suite - Room B,21,99,94116,1,1
325,4,0,0,4,1,0,strict,True,NYC,True,Charming & Spacious Open 1 bedroom,70,89,11222,1,2
326,5,0,0,4,1,0,strict,True,NYC,True,Beautiful 2BD in the West Village!,19,89,10014,2,2
327,4,0,0,2,1,0,strict,False,LA,True,Griffith Park Escape,19,91,90027,1,1
328,4,0,1,2,1,0,moderate,True,LA,True,Centrally located for all LA has to offer.,4,80,91604,1,1
329,4,0,0,3,2,0,moderate,True,LA,True,private 2 story 1BR 2BA in Beverly Hills penthouse,6,97,90048,1,1
330,3,0,1,2,1,0,moderate,True,NYC,True,"Center of flushing,3min to 7train,private room",35,94,11354,1,2
331,5,2,0,2,1,0,moderate,True,Boston,True,1 bedroom. 1 bath. Charlestown Gaslamp District.,41,99,02129,1,1
332,4,0,0,2,1,0,strict,True,LA,True,Beach Living in a Mid Century Studio,9,93,90803,0,1
333,4,1,0,5,1,0,strict,True,NYC,True,Historic Bed-Stuy,79,92,11233,3,3
334,5,0,0,4,1,0,strict,True,LA,True,ON THE WATER IN REDONDO BEACH,23,88,90277,1,1
335,4,1,1,4,1,0,strict,True,Chicago,True,Private floor 2BR + 1 BA + Parking,43,98,60657,2,2
336,4,0,0,4,1,0,strict,True,NYC,True,EmpireStateView one bedroom apart,19,94,11103,1,3
337,4,1,0,2,1,0,strict,True,NYC,True,Beautiful &Clean private studio Apt in Brooklyn NY,15,95,11204,1,1
338,4,0,1,2,1,0,moderate,True,LA,True,"Smart,Comfy Guest Room @ The Beach(Female&couples)",49,99,90277,1,2
339,4,0,0,2,1,0,strict,True,NYC,True,SUNNY LARGE 1BED! East Vill/LES,12,94,10003.0,1,1
340,4,1,1,2,2,0,strict,True,SF,True,Haight Ashbury Experience Room 4,289,87,94117,1,1
341,4,1,0,2,1,1,moderate,True,LA,True,Peaceful Studio w View,52,100,91001,1,1
342,6,0,0,5,1,0,strict,True,NYC,True,Chic & Family Friendly 2-Bedroom Apartment,43,95,10011,2,3
343,4,0,1,2,1,0,strict,True,SF,True,Quiet Sanctuary / Central Location,54,98,94114,1,1
344,3,0,2,1,1,0,strict,True,LA,True,"Spacious, Relaxing and Sunny . .",72,93,90025,1,3
345,4,0,1,3,1,0,strict,True,SF,True,Spacious Bright BR in My Sanctuary,12,88,94127,1,2
346,3,0,1,2,2,0,flexible,True,LA,True,Our home,4,100,90814,1,1
347,4,3,0,5,1,0,strict,True,NYC,True,Come experience New York from our place.,17,96,11372,2,3
348,4,0,1,2,2,0,flexible,True,NYC,True,Clean Room in Artist Loft in the South St Seaport,1,100,10038,1,1
349,5,6,0,4,1,0,strict,False,SF,True,Four-Star Union Square Hotel,11,100,94102,1,2
350,5,0,0,3,1,0,strict,True,SF,True,"Charming, Private Castro Garden Apt",190,97,94114,0,2
351,4,0,0,3,1,0,strict,True,NYC,True,"Stunning 1 Bedroom - Chelsea, NYC",9,98,10011.0,1,2
352,4,1,0,6,1,0,moderate,True,NYC,True,Hendrix Street Gem Entire Apartment,6,97,11207.0,3,3
353,4,0,0,2,1,1,moderate,True,Boston,True,Spacious home in Jamaica Plain,14,93,02130,1,1
354,4,0,1,2,1,0,moderate,False,NYC,True,A private room in a big UWS Apt,10,94,10024,1,1
355,4,0,0,3,1,0,moderate,False,DC,True,Beautiful APT IN ADAMS MORGAN AREA!,17,94,20009,1,1
356,5,0,1,4,1,0,flexible,True,NYC,True,Spacious 1BR Apt in USQ/Flatiron,25,98,10003.0,1,1
357,5,0,0,2,1,0,moderate,False,Boston,True,"Downtown Crossing ARTlab, 1 Bed Apt w/ office",6,93,02108,1,1
358,4,3,1,2,1,0,flexible,True,LA,True,OUR HOME IS YOUR HOME! Private/Comfortable Room.,41,99,91411,1,1
359,4,1,1,2,1,0,moderate,True,LA,True,Convenient Private Guest Bedroom,7,93,90501,1,1
360,4,7,1,1,1,0,strict,False,NYC,True,room in uper east side manhattan,61,85,10075,1,1
361,4,1,1,2,1,0,flexible,False,NYC,True,"Bedroom in clean, comfy & spacious BK house!",1,100,11207,1,1
362,4,0,0,3,1,0,strict,True,NYC,True,"Cute, comfy 1 bed apt UES/E Harlem",28,90,10029.0,1,1
363,5,1,0,8,1,0,strict,True,NYC,True,Newly renovated house 4 bedroom. Minutes from NYC,2,100,10314.0,4,4
364,4,0,1,3,1,0,flexible,False,NYC,True,BIG CLEAN ROOM NEXT TO SUBWAY AND SHOPPING AREA,4,80,10466,1,3
365,5,0,0,6,2,0,strict,True,LA,True,modern luxurious 3 bd/2.5ba apt,34,98,90025,3,4
366,4,0,1,2,1,0,strict,True,LA,True,Experience Los Angeles!,62,96,90025,1,1
367,4,0,0,2,1,0,moderate,True,NYC,True,Architects' Home in Brooklyn!,20,97,11216.0,1,1
368,6,0,0,11,2,0,strict,True,SF,True,Stunning Victorian Penthouse,9,98,94117,2,6
369,3,1,1,1,2,0,flexible,True,LA,True,LA Historic Balcony Room,7,94,90005,1,1
370,4,0,1,2,1,0,flexible,True,DC,True,King Bed & pvt bath in Logan Circle,8,94,20005,1,1
371,6,0,0,5,2,0,strict,True,SF,True,A bright + modern home in a vibrant neighborhood,35,99,94115,3,3
372,4,0,1,2,2,0,strict,True,LA,True,Room with Ocean City Panorama View,24,94,90025,1,1
373,5,0,0,2,1,0,moderate,True,NYC,True,Williamsburg Large Modern Studio,16,80,11211.0,0,1
374,5,1,0,8,2,0,moderate,False,DC,True,Lovely Comfortable Home near Metro,85,89,20019,3,4
375,4,0,1,2,1,0,strict,True,NYC,True,Private room w/private bathroom near Central Park!,2,100,10021,1,1
376,5,0,0,4,1,0,strict,True,NYC,True,Beautiful Harlem 1 Bedroom Apt,14,88,10039,1,2
377,4,0,1,2,1,0,strict,True,NYC,True,Amazing Private Room in Soho,88,97,10013,1,1
378,4,0,0,4,1,0,flexible,True,NYC,True,1 Bedroom Apartment on tree-lined street,34,97,10027,1,2
379,5,1,0,10,2,0,strict,True,NYC,True,Family house in a heart of Qeens,37,98,11417,5,8
380,4,0,1,2,1,0,moderate,False,NYC,True,Private Bedroom in spacious Pre-War Harlem Apt,15,99,10027,1,1
381,5,1,0,9,2,0,strict,True,LA,True,Zen Down Venice Beach!,78,96,90292,2,5
382,3,0,1,2,1,0,moderate,True,NYC,True,Bright room in charming duplex,16,95,11237,1,1
383,5,0,0,8,1,0,strict,True,NYC,True,WATER VIEW 4 BEDROOMS LOFT!!,127,94,10004,4,5
384,4,0,0,4,1,0,moderate,True,DC,True,Sunny Apartment w/ Free Parking!,154,96,20002,1,2
385,4,0,0,3,1,0,strict,True,LA,True,WEST HOLLYWOOD LUXURY SUITE 1BR/1BTH/FREE PARKING,11,80,90046,1,1
386,6,4,0,12,1,4,strict,True,SF,True,BillysCrib OFFSITE LOFT in SoMa SF,118,99,94103,1,1
387,3,1,1,1,1,0,flexible,True,LA,True,++ Private Room Arcadia/Monrovia ++,1,80,91016,1,1
388,5,0,0,4,1,0,strict,True,NYC,True,The Lefferts Manor $149per night,3,100,11238,1,2
389,5,4,0,3,1,0,strict,True,SF,True,Large Modern Loft in Noe Valley,73,99,94114,1,2
390,4,0,1,2,1,0,strict,True,NYC,True,"Huge Cosy Room in E.Williamsburg,Rooftop &Backyard",21,97,11206.0,1,1
391,5,2,0,2,1,0,strict,True,SF,True,Japanese Inspired Retreat in Hayes,17,98,94102,1,1
392,4,0,0,2,1,0,flexible,True,NYC,True,2 bedroom Williamsburg Apt - Bedford L stop,52,91,11211.0,1,1
393,5,0,0,3,1,0,moderate,True,SF,True,Nob Hill Home Away from Home.,16,96,94109,1,1
394,5,3,0,4,1,0,moderate,True,NYC,True,"Private, 2 bedroom apartment in charming townhouse",2,100,10003,2,2
395,4,7,1,2,1,0,moderate,True,Boston,True,COMFY TWIN DOUBLE ROOM IN BOSTON,216,87,02119,1,2
396,4,0,1,2,1,0,strict,True,NYC,True,"Quiet private room, quick train ride to Manhattan",81,93,11216,1,1
397,3,0,1,1,1,0,moderate,True,NYC,True,Cozy Room in Bushwick coolest area,7,97,11206,1,1
398,6,0,0,2,1,0,moderate,True,NYC,True,Bowery Hotel Loft - Full floor apt,32,98,10003,1,1
399,5,2,0,4,1,0,flexible,False,Chicago,True,Spacious Old Town Apartment Close to EVERYTHING,2,100,60610,1,2
400,5,0,1,1,1,0,flexible,False,NYC,True,room in three bedroom apartment,4,100,10019,1,1
401,5,1,0,14,3,0,strict,True,LA,True,Pasadena Foothills Vacation on 1.4 Acre Estate,3,87,91001,5,6
402,5,0,0,7,1,0,flexible,True,NYC,True,Great apartment great location great building,2,90,10032,3,6
403,5,0,0,2,1,0,strict,True,SF,True,Spacious Renovated Garden Apartmt,18,98,94114,1,1
404,5,0,0,7,1,0,moderate,True,NYC,True,Fabulous 3 bedroom apartment 15 Min from Manhattan,5,100,11103,3,4
405,5,0,0,4,1,0,moderate,True,Boston,True,south end/back bay brownstone,37,100,02116,2,2
406,5,0,0,5,1,0,strict,True,LA,True,"Charming 3beds in West Hollywood, VIEW + Parking!!",9,89,90048,2,3
407,4,1,1,4,1,0,moderate,False,NYC,True,Iris: STG GoYankees!,26,89,10455,1,3
408,5,0,0,4,2,0,strict,True,LA,True,2B2B comfortable suite,26,92,91007,2,2
409,6,1,0,5,2,0,strict,True,Boston,True,Spectacular Boston Townhouse in Heart of Boston,7,100,02116,2,4
410,4,1,1,2,1,0,moderate,True,SF,True,Private Bed & Bath Family Style,58,96,94112,1,1
411,4,0,1,2,1,0,moderate,False,NYC,True,Private Cozy Bedroom in Harlem NY-Central Park N,31,99,10026,1,1
412,4,4,0,4,1,0,strict,False,Chicago,True,Unique Loft- Chicago Ave in West Town-East Village,24,85,60622,0,2
413,5,0,0,2,1,0,moderate,True,NYC,True,Spacious beautiful Williamsburg 1BR—steps to train,20,98,11211.0,1,2
414,4,1,1,1,1,0,strict,True,LA,True,French Cosy Rm-Aussie-Happy Energy,136,96,90018,1,1
415,5,0,1,3,1,0,moderate,True,NYC,True,Great location in Midtown!,3,100,10036,1,1
416,4,7,1,2,1,0,strict,True,LA,True,A haven in the Heart of Screenland,135,89,90230,1,2
417,5,1,0,2,2,0,strict,True,LA,True,West Hollywood Luxury Home,11,86,90069,2,2
418,4,1,0,4,1,0,moderate,True,LA,True,CHARMING BEVERLY HILLS GUEST HOUSE,13,100,90210,1,3
419,4,0,0,4,1,0,strict,True,LA,True,Culver City Arts District 2 Bedroom,16,98,90034,2,3
420,5,0,0,2,1,0,strict,True,NYC,True,Beautiful Studio- View of Manhattan,24,93,11238,1,1
421,4,1,1,2,1,0,moderate,True,LA,True,Private room with a view!,3,100,91205,1,1
422,3,0,1,4,1,0,strict,True,NYC,True,Large sleeping loft with two beds,9,100,11221,1,2
423,5,0,0,3,1,0,flexible,True,NYC,True,Hi end Chelsea one bedroom apartment,4,100,10001.0,1,1
424,4,3,1,2,1,0,flexible,True,DC,True,Comfy 1 BR on Embassy Row in DuPont Circle,3,87,20008,1,1
425,4,0,0,3,1,0,moderate,True,NYC,True,Sunny 1BR in Historic Harlem,14,86,10035,1,1
426,4,0,1,2,1,2,moderate,True,NYC,True,Heart of Williamsburg. Brand New.,190,94,11211,1,1
427,4,1,1,2,1,0,strict,True,LA,True,Relaxed Courtyard Chic at White Rose House,23,95,90290,1,1
428,4,1,0,1,1,0,flexible,True,LA,True,Private Studio in Del Rey,69,98,90066,0,1
429,4,0,1,2,1,0,strict,True,NYC,True,Modern Comfort in Upscale Brooklyn!,48,98,11201.0,1,1
430,3,0,1,1,1,0,strict,True,NYC,True,Tiny Room For One!,69,92,11211,1,1
431,4,1,1,1,1,0,moderate,True,NYC,True,Room w/ Backyard&Near Prospect Park,1,100,11218,1,1
432,4,0,1,2,1,0,flexible,True,NYC,True,The Great Sleep Room 10 mins to JFK,59,88,11412,1,1
433,4,1,0,5,1,0,moderate,True,NYC,True,Gorgeous 1 Bedroom in Bed-Stuy,31,95,11221,1,3
434,4,0,1,2,1,0,moderate,True,NYC,True,"Charming, sun-filled room, centrally located in WV",8,88,10014,1,1
435,4,0,1,2,1,0,moderate,False,NYC,True,Cozy Bedroom in 3BR1B apt in  Upper West Side,5,90,10025,1,1
436,5,0,0,4,1,0,strict,True,SF,True,Sunny and spacious 2BR in NoPA,6,96,94117,2,2
437,4,0,1,2,2,0,strict,True,LA,True,Luxury Modern Apt West Hollywood,51,96,90046,1,1
438,5,1,0,4,2,0,strict,True,LA,True,"2 Bedroom Modern Beach Bungalow Venice, CA",3,100,90066,2,2
439,4,1,1,2,3,0,flexible,True,SF,True,Victorian Room Six,14,89,94115.0,1,1
440,5,0,0,6,2,0,strict,True,LA,True,2 Bedroom/2 Bath at the Beach!,37,97,90291,2,3
441,6,0,0,4,1,0,strict,True,SF,True,2-bedroom Oasis in Mission District,22,99,94103,2,2
442,5,0,0,2,1,0,flexible,False,SF,True,Golden Gate Park Stay,2,90,94118,0,1
443,4,1,0,2,2,0,flexible,True,LA,True,Cute Loft 9 min walk to beach!,18,98,90277,1,1
444,4,0,1,1,1,0,moderate,True,NYC,True,Gorgeous pvt room in West Village,144,96,10014,1,1
445,4,0,1,2,1,0,moderate,True,NYC,True,Cozy and Light Filled East Village Apartment,2,100,10003,1,1
446,4,2,1,3,1,0,flexible,False,Chicago,True,Bucktown Beauty - Private Room & Bathroom,4,100,60647,1,2
447,5,0,1,4,1,0,moderate,True,LA,True,1/2 Mile from Santa Monica Pier,40,97,90401,1,2
448,4,1,1,2,1,0,moderate,True,NYC,True,High-ceilinged room in artist loft space -Bushwick,5,96,11221,1,1
449,3,0,2,2,1,2,strict,False,Chicago,True,SofaBed- Apt in prime location!,10,95,60657,1,1
450,4,0,1,1,1,0,moderate,False,LA,True,BEST in HEART of HOLLYWOOD (PARKNG),41,97,90028,1,1
451,4,1,1,2,1,0,strict,True,DC,True,"Charming one bedroom, heart of city",26,95,20009,1,1
452,4,0,0,2,1,0,moderate,False,Chicago,True,"Boystown Studio, Outstanding Value!",314,93,60657,1,1
453,4,0,1,2,1,0,strict,True,NYC,True,Cozy and Quiet Room,72,96,11217,1,1
454,5,1,0,5,1,0,strict,True,NYC,True,"Brooklyn Brownstone, 3-Bdr & Garden",8,100,11216,3,5
455,4,0,0,2,1,0,strict,True,LA,True,Perched above Koreatown - Large studio,1,80,90005,0,1
456,4,0,1,1,1,0,strict,True,NYC,True,"Bright, Cozy room in Brooklyn",54,96,11205,1,1
457,3,0,1,1,2,1,strict,True,NYC,True,Budget Room in large apartment (Solo Travelers+),15,97,10468,1,1
458,5,3,0,9,3,0,strict,True,DC,True,"National Mall, Monuments & Museums",29,99,20024,4,4
459,5,0,0,3,1,0,strict,True,Boston,True,Historic & Gorgeous Back Bay Studio,42,99,02116,0,2
460,5,0,0,5,2,0,flexible,True,DC,True,Spacious Grand 2 Bedroom/2 bath near Trendy U St.,9,98,20009,2,2
461,5,0,0,4,1,0,moderate,True,NYC,True,The New Downtown* 1 bdrm,75,93,10018,1,3
462,4,0,1,2,1,0,moderate,True,NYC,True,Private Room in Stunning Greenwich Village Apt,21,91,10014,1,1
463,5,0,0,8,2,0,strict,True,LA,True,RL - EXQUISITE DOWNTOWN SKYLINE SUITE/RESORT,42,97,90017,2,4
464,5,0,0,3,1,0,strict,True,LA,True,OceanView.WalkBeach/Pier/Promenade,112,91,90401,1,1
465,4,0,1,4,2,0,strict,False,Chicago,True,Charming Private Bed&Bath in Wicker Park!,77,99,60622,1,1
466,4,0,2,1,1,4,moderate,True,DC,True,Bed in a specious room nr WhiteHouse & metro,55,97,20006,1,1
467,4,1,1,2,1,0,moderate,False,LA,True,Private Room Near Venice Beach,25,97,90291,1,1
468,4,0,1,2,2,0,moderate,True,SF,True,Large Comfy BR +Private BA and Pkg in Sunny Flat,138,100,94115.0,1,2
469,3,0,2,1,2,0,strict,True,Chicago,True,01a. Twin bed in Coed Space,56,94,60645,1,1
470,3,1,1,1,1,0,strict,True,NYC,True,Minutes to Manhattan! ,17,93,10301,1,1
471,3,1,1,2,2,0,flexible,False,LA,True,My cozy simple quiet secured  place in Gardena,10,90,90249,1,2
472,5,0,0,3,1,0,strict,True,NYC,True,"Best West Village location, cozy 1 bedroom",2,40,10012,1,2
473,4,0,0,3,1,0,moderate,True,LA,True,"""BEST"" Hollywood Los Angeles Luxury",181,95,90028,0,2
474,4,1,0,5,1,0,moderate,False,DC,True,Warm and Comfy Townhouse-Convenient Location!,2,100,20032,2,3
475,4,1,0,4,1,0,moderate,True,NYC,True,A PLACE TO STAY CLOSE TO MANHATTAN,2,80,10304,2,3
476,4,0,1,2,1,0,moderate,True,NYC,True,Private Bathroom and Cozy Bedroom in Brooklyn,8,95,11226.0,1,1
477,4,0,1,3,1,0,strict,True,NYC,True,"Amazing, Spacious Suite",19,99,10026,1,2
478,4,1,0,4,1,0,moderate,False,NYC,True,Cozy Townhouse with Private Deck,61,90,11373,3,3
479,5,0,0,4,1,0,moderate,True,Chicago,True,ENTIRE GOLD COAST APARTMENT,3,93,60611,1,1
480,5,4,0,2,2,0,moderate,True,LA,True,Luxury Loft across from Convention & Staples Cntr.,4,85,90015,1,2
481,4,2,1,2,1,0,moderate,True,NYC,True,Modern Luxury Private Bedroom w/ Deck!,2,100,11238.0,1,1
482,4,1,0,6,1,0,strict,True,LA,True,1920's Vintage Craftsman Cottage,99,98,90260,2,3
483,4,0,1,2,1,0,strict,True,NYC,True,Sunny in Greenpoint,8,95,11222,1,1
484,5,0,0,3,1,0,strict,True,LA,True,Modern Apartment in Old Town Pasadena,1,80,91105,1,2
485,5,1,0,6,2,0,strict,True,NYC,True,Luxurious Designer brownstone with backyard,2,90,11205.0,3,3
486,4,2,1,1,1,0,flexible,False,LA,True,Guest Room in 2 Bed 2 Bath Condo,3,100,91411,1,1
487,4,0,1,4,1,0,strict,True,NYC,True,Beautiful Room in New NYC Apartment,53,91,10031,1,3
