,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
398,6,0,0,2,1,0,moderate,True,0,True,32,98,10003,1,1
399,5,2,0,4,1,0,flexible,False,5,True,2,100,60610,1,2
400,5,0,1,1,1,0,flexible,False,0,True,4,100,10019,1,1
401,5,1,0,14,3,0,strict,True,1,True,3,87,91001,5,6
402,5,0,0,7,1,0,flexible,True,0,True,2,90,10032,3,6
403,5,0,0,2,1,0,strict,True,2,True,18,98,94114,1,1
404,5,0,0,7,1,0,moderate,True,0,True,5,100,11103,3,4
405,5,0,0,4,1,0,moderate,True,4,True,37,100,02116,2,2
406,5,0,0,5,1,0,strict,True,1,True,9,89,90048,2,3
407,4,1,1,4,1,0,moderate,False,0,True,26,89,10455,1,3
408,5,0,0,4,2,0,strict,True,1,True,26,92,91007,2,2
409,6,1,0,5,2,0,strict,True,4,True,7,100,02116,2,4
410,4,1,1,2,1,0,moderate,True,2,True,58,96,94112,1,1
411,4,0,1,2,1,0,moderate,False,0,True,31,99,10026,1,1
412,4,4,0,4,1,0,strict,False,5,True,24,85,60622,0,2
413,5,0,0,2,1,0,moderate,True,0,True,20,98,11211.0,1,2
414,4,1,1,1,1,0,strict,True,1,True,136,96,90018,1,1
415,5,0,1,3,1,0,moderate,True,0,True,3,100,10036,1,1
416,4,7,1,2,1,0,strict,True,1,True,135,89,90230,1,2
417,5,1,0,2,2,0,strict,True,1,True,11,86,90069,2,2
418,4,1,0,4,1,0,moderate,True,1,True,13,100,90210,1,3
419,4,0,0,4,1,0,strict,True,1,True,16,98,90034,2,3
420,5,0,0,2,1,0,strict,True,0,True,24,93,11238,1,1
421,4,1,1,2,1,0,moderate,True,1,True,3,100,91205,1,1
422,3,0,1,4,1,0,strict,True,0,True,9,100,11221,1,2
423,5,0,0,3,1,0,flexible,True,0,True,4,100,10001.0,1,1
424,4,3,1,2,1,0,flexible,True,3,True,3,87,20008,1,1
425,4,0,0,3,1,0,moderate,True,0,True,14,86,10035,1,1
426,4,0,1,2,1,2,moderate,True,0,True,190,94,11211,1,1
427,4,1,1,2,1,0,strict,True,1,True,23,95,90290,1,1
428,4,1,0,1,1,0,flexible,True,1,True,69,98,90066,0,1
429,4,0,1,2,1,0,strict,True,0,True,48,98,11201.0,1,1
430,3,0,1,1,1,0,strict,True,0,True,69,92,11211,1,1
431,4,1,1,1,1,0,moderate,True,0,True,1,100,11218,1,1
432,4,0,1,2,1,0,flexible,True,0,True,59,88,11412,1,1
433,4,1,0,5,1,0,moderate,True,0,True,31,95,11221,1,3
434,4,0,1,2,1,0,moderate,True,0,True,8,88,10014,1,1
435,4,0,1,2,1,0,moderate,False,0,True,5,90,10025,1,1
436,5,0,0,4,1,0,strict,True,2,True,6,96,94117,2,2
437,4,0,1,2,2,0,strict,True,1,True,51,96,90046,1,1
438,5,1,0,4,2,0,strict,True,1,True,3,100,90066,2,2
439,4,1,1,2,3,0,flexible,True,2,True,14,89,94115.0,1,1
440,5,0,0,6,2,0,strict,True,1,True,37,97,90291,2,3
441,6,0,0,4,1,0,strict,True,2,True,22,99,94103,2,2
442,5,0,0,2,1,0,flexible,False,2,True,2,90,94118,0,1
443,4,1,0,2,2,0,flexible,True,1,True,18,98,90277,1,1
444,4,0,1,1,1,0,moderate,True,0,True,144,96,10014,1,1
445,4,0,1,2,1,0,moderate,True,0,True,2,100,10003,1,1
446,4,2,1,3,1,0,flexible,False,5,True,4,100,60647,1,2
447,5,0,1,4,1,0,moderate,True,1,True,40,97,90401,1,2
448,4,1,1,2,1,0,moderate,True,0,True,5,96,11221,1,1
449,3,0,2,2,1,2,strict,False,5,True,10,95,60657,1,1
450,4,0,1,1,1,0,moderate,False,1,True,41,97,90028,1,1
451,4,1,1,2,1,0,strict,True,3,True,26,95,20009,1,1
452,4,0,0,2,1,0,moderate,False,5,True,314,93,60657,1,1
453,4,0,1,2,1,0,strict,True,0,True,72,96,11217,1,1
454,5,1,0,5,1,0,strict,True,0,True,8,100,11216,3,5
455,4,0,0,2,1,0,strict,True,1,True,1,80,90005,0,1
456,4,0,1,1,1,0,strict,True,0,True,54,96,11205,1,1
457,3,0,1,1,2,1,strict,True,0,True,15,97,10468,1,1
458,5,3,0,9,3,0,strict,True,3,True,29,99,20024,4,4
459,5,0,0,3,1,0,strict,True,4,True,42,99,02116,0,2
460,5,0,0,5,2,0,flexible,True,3,True,9,98,20009,2,2
461,5,0,0,4,1,0,moderate,True,0,True,75,93,10018,1,3
462,4,0,1,2,1,0,moderate,True,0,True,21,91,10014,1,1
463,5,0,0,8,2,0,strict,True,1,True,42,97,90017,2,4
464,5,0,0,3,1,0,strict,True,1,True,112,91,90401,1,1
465,4,0,1,4,2,0,strict,False,5,True,77,99,60622,1,1
466,4,0,2,1,1,4,moderate,True,3,True,55,97,20006,1,1
467,4,1,1,2,1,0,moderate,False,1,True,25,97,90291,1,1
468,4,0,1,2,2,0,moderate,True,2,True,138,100,94115.0,1,2
469,3,0,2,1,2,0,strict,True,5,True,56,94,60645,1,1
470,3,1,1,1,1,0,strict,True,0,True,17,93,10301,1,1
471,3,1,1,2,2,0,flexible,False,1,True,10,90,90249,1,2
472,5,0,0,3,1,0,strict,True,0,True,2,40,10012,1,2
473,4,0,0,3,1,0,moderate,True,1,True,181,95,90028,0,2
474,4,1,0,5,1,0,moderate,False,3,True,2,100,20032,2,3
475,4,1,0,4,1,0,moderate,True,0,True,2,80,10304,2,3
476,4,0,1,2,1,0,moderate,True,0,True,8,95,11226.0,1,1
477,4,0,1,3,1,0,strict,True,0,True,19,99,10026,1,2
478,4,1,0,4,1,0,moderate,False,0,True,61,90,11373,3,3
479,5,0,0,4,1,0,moderate,True,5,True,3,93,60611,1,1
480,5,4,0,2,2,0,moderate,True,1,True,4,85,90015,1,2
481,4,2,1,2,1,0,moderate,True,0,True,2,100,11238.0,1,1
482,4,1,0,6,1,0,strict,True,1,True,99,98,90260,2,3
483,4,0,1,2,1,0,strict,True,0,True,8,95,11222,1,1
484,5,0,0,3,1,0,strict,True,1,True,1,80,91105,1,2
485,5,1,0,6,2,0,strict,True,0,True,2,90,11205.0,3,3
486,4,2,1,1,1,0,flexible,False,1,True,3,100,91411,1,1
487,4,0,1,4,1,0,strict,True,0,True,53,91,10031,1,3
488,5,0,0,4,1,0,strict,True,2,True,31,96,94102,0,2
489,4,0,1,2,1,0,moderate,True,0,True,9,98,10031,3,1
490,4,2,0,8,2,0,strict,True,1,True,24,93,90094,2,4
491,4,0,0,6,1,0,strict,True,0,True,9,100,11221,2,2
492,4,0,1,1,1,0,moderate,False,0,True,3,87,10128,1,1
493,4,0,1,2,1,0,flexible,False,0,True,8,90,10030,1,1
494,4,0,1,2,1,0,flexible,True,0,True,1,100,11211.0,1,1
495,4,0,1,2,2,0,strict,False,0,True,117,96,11206.0,1,1
496,4,2,0,2,1,0,strict,True,1,True,66,96,90069,0,1
497,4,0,1,4,1,0,flexible,False,0,True,101,93,10012,2,2
498,4,0,0,2,1,0,moderate,False,0,True,106,90,10028,1,1
499,5,6,0,5,2,0,moderate,True,4,True,14,99,02130,2,2
500,4,17,1,4,1,0,flexible,True,2,True,63,88,94108,1,2
501,5,1,0,3,1,0,strict,True,1,True,1,100,90291,2,2
502,5,1,0,6,1,0,strict,True,0,True,31,96,11221,2,2
503,5,0,0,4,1,0,strict,True,0,True,255,89,10012,2,2
504,4,0,0,5,1,0,moderate,True,0,True,47,90,10027,1,3
505,5,1,0,4,1,0,moderate,True,3,True,3,100,20001,2,2
506,4,1,1,2,1,0,moderate,False,0,True,6,100,10453,1,1
507,3,1,1,2,1,0,moderate,True,5,True,20,98,60618,1,1
508,5,0,0,6,2,0,flexible,True,1,True,19,96,91601,2,5
509,4,1,0,10,3,0,strict,True,3,True,21,98,20011,4,5
510,4,0,1,2,1,0,moderate,True,2,True,6,100,94110,1,1
511,3,1,1,2,2,0,strict,True,0,True,7,86,11221,1,1
512,4,0,0,6,2,0,flexible,True,0,True,7,97,11218,2,3
513,4,0,1,2,1,0,moderate,True,2,True,32,96,94110,1,1
514,5,0,0,2,1,0,strict,True,0,True,3,100,11249,1,1
515,5,0,0,2,1,0,moderate,True,0,True,34,99,10001.0,0,1
516,4,0,0,2,1,0,strict,False,0,True,114,95,11106,1,2
517,4,0,0,3,1,0,moderate,True,5,True,77,99,60622,1,2
518,5,2,0,6,2,0,moderate,True,1,True,47,89,91775,2,2
519,4,0,1,2,1,0,strict,True,1,True,26,100,90048,1,1
520,4,1,1,2,1,0,strict,True,1,True,63,91,90402,1,1
521,4,1,0,3,1,0,strict,True,1,True,66,98,90041,2,2
522,4,0,1,1,1,0,flexible,False,0,True,1,80,10075,1,1
523,4,0,0,4,1,0,strict,True,1,True,25,96,90066,2,2
524,5,0,0,8,1,0,strict,True,0,True,2,60,11104,2,3
525,5,1,1,2,1,0,strict,True,2,True,20,98,94114,1,1
526,5,0,0,2,1,0,moderate,True,0,True,18,94,10036,1,1
527,4,0,1,2,1,0,flexible,True,0,True,2,100,10019,1,1
528,4,0,0,3,1,0,moderate,True,0,True,32,92,11237,0,3
529,4,0,1,2,1,0,strict,True,0,True,51,96,10013,1,1
530,5,0,0,3,1,0,strict,True,2,True,12,100,94131,1,1
531,4,0,0,2,1,0,moderate,True,0,True,7,100,10028,0,1
532,5,0,0,5,1,0,strict,False,0,True,1,80,10017,2,2
533,4,0,1,2,1,0,flexible,True,0,True,3,93,10128,2,2
534,4,1,0,3,1,0,moderate,True,4,True,110,93,02121,0,1
535,4,0,0,2,1,0,strict,True,0,True,14,90,10009.0,1,1
536,4,0,1,4,1,0,strict,True,0,True,2,90,10029.0,1,1
537,5,0,0,4,1,0,strict,True,0,True,28,93,11222,2,2
538,5,1,0,2,1,0,strict,True,2,True,63,95,94107,0,1
539,5,0,1,7,1,0,strict,True,0,True,29,91,10018,1,5
540,3,10,2,1,2,0,strict,False,1,True,78,94,90012,1,16
541,5,0,0,4,1,0,moderate,True,2,True,21,99,94123,2,3
542,4,0,0,5,1,0,flexible,True,3,True,36,95,20020,2,2
543,4,0,1,2,1,0,moderate,True,0,True,8,94,11106,1,2
544,4,0,1,2,1,0,strict,True,2,True,5,100,94115,1,1
545,5,0,0,6,1,0,strict,True,5,True,13,95,60622,1,3
546,4,0,0,4,1,0,moderate,True,1,True,14,96,90028,1,2
547,3,4,2,1,1,0,strict,False,1,True,47,89,90028,1,1
548,5,1,0,7,3,0,moderate,True,5,True,13,94,60618,4,4
549,5,0,0,4,1,0,flexible,False,0,True,2,100,11211.0,1,2
550,4,0,1,2,1,0,moderate,False,0,True,17,96,10457.0,1,1
551,4,2,0,4,1,0,strict,False,4,True,16,100,02125,2,2
552,4,0,0,7,2,0,strict,True,5,True,4,90,60660,3,2
553,5,2,0,2,1,0,strict,False,0,True,1,100,10009.0,0,1
554,4,0,1,2,1,0,strict,True,0,True,192,95,10002,1,1
555,5,2,0,2,1,0,moderate,True,2,True,14,99,94105,1,1
556,4,1,1,4,1,0,moderate,True,0,True,7,83,11234,2,2
557,4,0,0,2,1,0,moderate,True,0,True,1,100,10010,0,1
558,6,0,0,16,2,0,strict,True,0,True,17,87,11249.0,7,10
559,5,0,0,4,1,0,strict,True,1,True,12,95,91101,1,2
560,4,0,1,1,1,0,strict,True,0,True,6,73,10031,1,1
561,3,0,1,2,1,0,strict,True,0,True,7,94,10030,1,1
562,5,1,0,4,1,0,strict,True,1,True,4,90,90046,1,3
563,5,0,0,6,2,0,strict,True,1,True,36,98,90025,2,4
564,5,0,1,1,1,0,flexible,False,0,True,16,99,10025,1,1
565,4,0,0,2,1,0,moderate,True,0,True,5,100,10128,0,1
566,5,1,0,8,1,0,strict,True,4,True,76,93,02130,3,4
567,4,0,0,2,1,0,strict,True,1,True,28,99,90032,1,1
568,3,1,1,4,1,0,strict,True,5,True,62,84,60653,1,1
569,3,0,1,1,1,0,strict,True,1,True,18,99,90048,1,1
570,4,0,0,2,1,0,moderate,True,1,True,36,97,90039,1,1
571,5,0,0,2,1,0,moderate,True,0,True,9,98,10016,0,2
572,5,0,1,10,1,0,strict,True,0,True,27,88,11207,2,5
573,4,1,1,2,1,0,moderate,True,1,True,25,100,90039,1,1
574,4,11,1,4,1,0,moderate,True,1,True,33,87,91008,1,2
575,4,1,1,2,1,0,moderate,False,4,True,1,100,02130,0,1
576,5,1,0,2,1,0,moderate,False,1,True,8,100,91001,0,1
577,4,0,0,9,1,0,moderate,True,0,True,7,100,11433,2,6
578,5,2,0,5,3,0,flexible,True,1,True,3,100,91776,2,2
579,5,0,0,4,1,0,strict,True,1,True,11,87,90305,1,1
580,4,0,1,2,1,1,strict,True,0,True,21,96,11231,1,1
581,5,0,0,5,1,0,flexible,False,0,True,46,98,11355,1,3
582,4,7,2,2,1,0,flexible,True,0,True,34,97,11215,1,1
583,5,0,1,2,1,0,strict,True,0,True,113,96,10019,1,1
584,5,0,0,2,1,0,strict,True,4,True,3,100,02115,1,1
585,4,1,1,6,1,0,moderate,True,5,True,118,94,60644,1,3
586,4,0,1,2,1,0,strict,True,0,True,10,96,10013,1,1
587,4,8,0,2,1,0,moderate,True,1,True,8,98,90036,0,1
588,5,0,0,4,1,0,strict,True,0,True,38,99,10014,1,1
589,5,0,0,5,1,0,strict,True,0,True,91,93,11217,3,3
590,4,2,1,2,1,0,strict,True,0,True,49,97,10018,1,1
591,5,0,0,2,1,0,moderate,True,0,True,14,100,10013,1,1
592,4,0,1,2,1,0,flexible,False,0,True,1,100,10032,1,1
593,3,1,1,2,1,0,moderate,False,0,True,62,93,11421,1,1
594,4,1,1,2,1,0,strict,True,1,True,8,98,91105,1,1
595,4,1,1,2,1,0,moderate,True,3,True,38,96,20010,1,1
596,4,0,1,2,1,0,flexible,True,0,True,23,97,10009.0,1,1
597,3,0,1,2,2,0,flexible,True,1,True,2,100,90036,1,1
598,5,0,0,3,1,0,strict,True,0,True,31,99,11201,1,1
599,3,0,1,2,1,0,flexible,True,0,True,3,100,11225.0,1,1
600,4,0,0,4,1,0,moderate,True,0,True,2,100,11216.0,1,2
601,6,0,0,12,2,0,strict,True,0,True,5,92,10002.0,4,6
602,4,0,1,2,1,0,strict,True,4,True,1,20,02125,1,1
603,4,4,0,2,1,0,strict,True,1,True,22,99,90013,1,1
604,5,1,0,8,2,0,strict,True,1,True,9,98,90803,3,6
605,6,1,0,10,3,0,moderate,True,1,True,5,100,90024,3,5
606,4,0,1,2,1,0,flexible,True,5,True,60,92,60622,1,1
607,4,1,1,3,0,0,flexible,True,0,True,1,80,10473.0,1,2
608,4,0,1,2,1,0,moderate,True,2,True,114,98,94110,1,1
609,4,0,1,1,1,0,flexible,True,0,True,3,100,10025,1,1
610,4,0,1,2,1,0,moderate,True,0,True,11,98,10030,1,1
611,4,7,1,3,1,0,moderate,True,1,True,182,98,90027,1,2
612,4,1,1,2,1,0,moderate,True,4,True,22,98,02130,1,1
613,3,1,1,4,1,0,strict,True,0,True,11,95,11226.0,1,2
614,5,1,0,4,1,0,strict,True,1,True,6,80,90291,2,2
615,5,2,0,3,2,0,flexible,True,0,True,2,100,11205,2,3
616,3,0,1,1,1,0,strict,False,0,True,146,93,10031,1,1
617,5,0,0,2,1,0,strict,True,1,True,136,100,90291,0,1
618,3,0,1,1,1,0,flexible,True,3,True,3,100,20011,1,1
619,4,3,1,2,1,0,moderate,True,1,True,5,100,91604,1,1
620,4,8,0,2,1,0,strict,True,1,True,69,98,90016,1,1
621,4,0,0,4,1,0,flexible,True,0,True,11,86,11229,2,2
622,4,1,0,6,1,0,moderate,True,5,True,47,99,60647,2,2
623,4,0,0,2,1,0,moderate,True,0,True,31,99,11238,0,1
624,6,7,0,6,2,0,strict,False,0,True,3,100,10019,2,3
625,5,0,0,7,1,0,strict,True,0,True,22,94,10017,2,4
626,4,1,1,6,1,0,moderate,True,0,True,8,90,10452,0,3
627,3,0,1,3,1,0,strict,False,0,True,1,100,11226,1,2
628,4,0,0,6,1,0,strict,True,5,True,13,98,60610,2,3
629,4,0,0,2,1,0,moderate,True,2,True,17,100,94110,0,1
630,5,1,0,4,1,0,flexible,True,1,True,7,91,90026,2,2
631,4,1,1,1,0,0,flexible,False,1,True,3,100,90024,1,1
632,4,0,1,3,1,0,flexible,True,0,True,2,100,10003,1,1
633,5,0,0,5,1,0,strict,False,0,True,18,80,11226,1,2
634,6,0,0,6,2,0,strict,True,0,True,119,99,10036,2,4
635,4,0,1,2,1,0,strict,True,1,True,44,99,90046,1,1
636,4,0,0,2,1,0,moderate,True,0,True,34,97,11215,0,1
637,4,0,1,2,1,0,strict,False,0,True,74,93,10027,1,1
638,4,0,0,3,1,0,strict,True,0,True,17,92,11218,1,1
639,4,3,1,2,2,0,flexible,True,0,True,6,93,11233.0,1,1
640,4,0,1,1,1,0,moderate,True,1,True,3,60,90066,1,1
641,4,0,1,2,2,0,strict,True,0,True,46,97,10033,1,1
642,6,1,0,6,2,0,moderate,True,1,True,129,97,90048,4,4
643,4,1,1,2,1,0,strict,True,0,True,21,98,11233,1,1
644,4,0,1,2,1,0,moderate,True,5,True,38,95,60622,1,1
645,4,0,0,6,1,0,moderate,True,4,True,15,96,02130,2,3
646,4,0,1,2,1,0,flexible,False,0,True,1,100,10038,1,1
647,3,1,1,2,1,0,strict,True,0,True,56,90,11355,1,1
648,5,1,0,2,1,0,strict,True,1,True,17,98,90211,0,1
649,5,0,0,4,1,0,strict,True,0,True,3,67,10018,2,2
650,4,1,1,2,1,0,strict,True,1,True,4,100,90046,1,1
651,3,0,1,2,1,0,moderate,True,0,True,57,96,11238.0,1,1
652,5,0,0,4,2,0,moderate,True,3,True,7,97,20009,2,2
653,5,0,0,5,1,0,strict,True,1,True,54,92,90017,1,3
654,3,1,1,1,1,0,strict,True,0,True,4,95,11419,1,1
655,4,0,1,2,1,0,strict,False,0,True,86,92,10036,1,1
656,4,0,0,3,1,0,strict,True,0,True,47,87,10001,0,2
657,4,0,0,6,1,0,strict,True,1,True,33,99,90814,2,2
658,5,0,0,2,1,0,moderate,True,0,True,1,100,11201.0,1,1
659,6,1,0,6,1,0,strict,True,2,True,19,100,94107,3,3
660,4,0,1,2,1,0,flexible,False,4,True,1,100,02130,1,1
661,4,0,1,2,1,0,flexible,False,0,True,5,96,11206.0,1,1
662,4,0,0,3,1,0,flexible,True,3,True,106,95,20001,1,2
663,4,1,1,2,1,0,moderate,False,3,True,57,98,20009,1,1
664,4,0,0,5,1,0,moderate,True,3,True,87,88,20001,2,3
665,5,0,0,2,1,0,strict,True,0,True,15,100,10011.0,1,1
666,5,0,0,2,1,0,strict,True,0,True,10,100,11222,1,1
667,4,1,0,4,1,0,moderate,True,1,True,50,97,91001,0,2
668,4,2,1,2,1,0,flexible,True,4,True,83,98,02125,1,1
669,4,0,0,3,1,0,strict,True,0,True,105,98,11379,0,1
670,5,0,0,2,2,0,strict,True,0,True,15,93,10009.0,1,1
671,4,3,1,2,2,0,moderate,True,1,True,19,98,90277,1,1
672,6,3,0,10,2,0,moderate,True,0,True,7,100,11217,4,6
673,5,0,0,2,1,0,strict,True,2,True,53,95,94117.0,1,1
674,4,1,1,2,1,0,strict,True,1,True,5,96,91001,1,1
675,3,2,1,1,1,0,strict,True,5,True,75,100,60637,1,1
676,5,0,0,4,1,0,strict,True,3,True,42,96,20024,1,2
677,4,0,1,2,1,0,moderate,True,4,True,22,93,02124,1,1
678,6,2,0,4,1,0,strict,True,2,True,71,99,94103,2,2
679,4,0,1,2,1,0,moderate,True,0,True,2,100,10030,1,2
680,4,0,0,4,1,0,flexible,True,1,True,6,90,90277,0,2
681,4,1,0,2,1,0,moderate,False,3,True,3,87,20002,2,2
682,5,3,0,6,1,0,moderate,True,2,True,7,97,94110,2,3
683,4,1,0,2,1,0,strict,True,1,True,22,96,90277,1,1
684,3,3,1,2,1,0,strict,False,1,True,3,93,91606,1,1
685,4,0,1,1,2,0,strict,True,0,True,18,95,11249.0,1,1
686,4,0,1,1,1,0,strict,True,0,True,3,80,10002.0,1,1
687,3,0,1,2,1,0,strict,True,1,True,7,100,91605,1,1
688,6,1,0,9,2,0,strict,True,2,True,45,94,94116,4,5
689,4,1,1,2,1,0,strict,True,0,True,7,91,11374,1,2
690,5,0,0,6,2,0,strict,True,0,True,15,87,10003.0,2,3
691,4,0,0,3,1,0,moderate,True,1,True,17,94,90025,1,1
692,5,1,0,3,1,0,flexible,True,2,True,191,96,94117,1,2
693,4,0,0,2,1,0,strict,True,5,True,4,100,60640,1,1
694,4,1,1,1,1,0,moderate,False,1,True,48,94,91501,1,1
695,4,3,1,2,1,0,moderate,True,0,True,49,95,11215,1,1
696,4,0,0,2,1,0,strict,True,0,True,2,100,10306,1,1
697,3,0,1,2,1,0,strict,True,0,True,12,71,11434,1,1
698,4,0,0,2,1,0,strict,True,0,True,2,100,10128,1,1
699,4,0,0,6,1,0,strict,True,1,True,15,95,90028,1,3
700,5,0,1,2,1,0,moderate,True,2,True,35,95,94110,1,1
701,4,1,1,2,1,0,strict,True,2,True,1,100,94114,1,1
702,4,0,1,2,1,0,strict,False,0,True,2,90,11221,1,1
703,4,1,1,2,1,0,strict,True,1,True,1,100,90046,1,1
704,5,1,0,6,2,0,strict,True,1,True,1,100,91405,3,4
705,3,0,2,1,1,0,moderate,True,0,True,5,100,10029.0,1,1
706,5,5,0,4,1,0,flexible,True,1,True,1,100,91604,0,2
707,4,0,0,3,1,0,strict,True,0,True,63,91,11211.0,1,1
708,4,0,1,2,1,0,strict,True,3,True,30,99,20003,1,1
709,4,0,1,2,1,0,moderate,True,0,True,157,94,10031,1,1
710,5,1,0,6,2,0,moderate,True,3,True,50,100,20003,2,2
711,4,0,0,2,1,0,moderate,True,1,True,9,98,90293,1,1
712,5,11,0,7,2,0,strict,True,1,True,14,93,90291,2,4
713,4,1,1,2,1,0,strict,True,1,True,48,95,90272,1,1
714,4,0,0,2,1,0,flexible,True,3,True,5,90,20009,0,1
715,3,0,1,2,1,0,strict,True,0,True,10,90,11206,1,1
716,6,0,0,5,1,0,strict,False,0,True,1,100,10031,2,2
717,3,0,1,2,1,0,moderate,False,0,True,13,89,10032,1,1
718,4,0,1,2,1,1,moderate,True,5,True,35,99,60616,1,1
719,4,0,1,2,1,0,flexible,True,0,True,67,94,11102,1,1
720,4,1,1,5,1,0,flexible,False,4,True,44,97,02130,2,3
721,5,0,0,2,1,0,strict,False,0,True,1,80,10012,1,1
722,3,0,1,2,1,0,moderate,False,1,True,54,93,90057,1,1
723,4,0,0,2,1,0,moderate,True,2,True,91,85,94122,1,1
724,5,2,0,3,1,0,moderate,False,2,True,12,96,94118,1,1
725,5,0,0,2,1,0,flexible,True,0,True,2,100,11215,1,1
726,6,1,0,6,2,0,strict,True,2,True,22,98,94114,3,3
727,5,3,0,10,2,0,strict,True,1,True,8,100,91106,3,6
728,4,0,0,2,1,0,moderate,True,0,True,10,100,10003.0,1,2
729,5,1,0,4,1,0,moderate,True,1,True,15,97,91364,1,2
730,5,0,0,6,1,0,strict,True,4,True,6,100,02134,2,2
731,4,1,0,4,1,0,strict,True,1,True,24,96,91601,2,2
732,4,0,1,2,1,0,strict,True,0,True,14,94,11221,1,1
733,5,0,0,2,1,0,strict,True,1,True,7,97,90292,1,1
734,4,1,1,2,1,0,flexible,False,1,True,2,100,91344,1,1
735,3,1,1,2,1,0,moderate,True,5,True,6,77,60608,1,1
736,5,0,0,6,1,0,strict,True,0,True,95,91,10001,0,3
737,3,1,1,4,1,0,strict,True,1,True,4,95,90004,1,1
738,3,0,1,2,1,0,flexible,True,0,True,25,89,11225,1,1
739,4,0,0,1,1,0,moderate,True,2,True,14,93,94114,0,1
740,3,3,1,2,1,0,strict,True,1,True,99,92,90301,1,1
741,4,0,1,2,1,0,moderate,True,0,True,16,89,10009.0,1,1
742,5,0,1,2,1,0,strict,True,0,True,44,89,10036,1,1
743,4,0,1,2,1,0,strict,True,0,True,42,92,11205.0,1,1
744,3,0,1,1,1,0,flexible,True,0,True,12,95,11206,1,1
745,4,0,1,2,1,0,strict,True,1,True,26,97,91606,1,1
746,5,0,0,4,1,0,strict,True,4,True,11,84,02115,2,2
747,4,1,1,2,1,0,flexible,False,0,True,29,94,11238.0,1,1
748,5,1,0,15,1,0,moderate,True,1,True,17,98,90807,4,8
749,5,0,1,1,1,0,flexible,False,1,True,1,100,90803,1,1
750,4,18,1,2,1,0,moderate,True,0,True,94,95,11211,1,1
751,5,0,0,6,2,0,strict,True,2,True,2,100,94110,2,3
752,4,1,0,3,1,0,strict,True,1,True,63,94,90065,2,2
753,4,1,0,2,1,0,moderate,True,1,True,46,100,90066,0,1
754,4,1,1,4,1,0,strict,True,0,True,6,97,10310,2,2
755,5,0,0,4,1,0,moderate,True,0,True,44,88,10011,1,2
756,5,4,0,3,1,0,strict,True,0,True,40,97,11249.0,1,1
757,3,1,1,1,1,0,strict,True,1,True,17,99,90278,1,1
758,4,0,0,2,1,0,flexible,False,0,True,2,100,11215,1,1
759,3,0,1,2,2,0,strict,True,0,True,62,95,11220,1,1
760,4,0,1,1,1,0,strict,True,0,True,2,100,10031,1,1
761,4,0,0,3,1,0,strict,True,0,True,1,80,11201.0,1,2
762,4,0,1,3,1,0,flexible,True,0,True,1,100,11211.0,1,2
763,3,1,1,1,1,0,strict,True,4,True,3,93,02135,1,1
764,4,0,1,2,1,0,moderate,True,0,True,3,100,11355,1,1
765,3,0,1,1,1,0,strict,True,0,True,6,80,11105,1,1
766,5,2,0,6,2,0,moderate,False,3,True,5,100,20001,2,3
767,5,0,0,4,1,0,strict,True,0,True,36,95,10009.0,1,3
768,5,1,0,3,2,0,moderate,True,0,True,1,100,11215,3,4
769,4,1,1,2,1,0,strict,True,0,True,158,93,11205,1,1
770,5,1,1,4,1,0,flexible,True,2,True,4,90,94124,1,2
771,4,0,0,2,1,0,strict,True,0,True,51,93,10003.0,1,1
772,4,1,1,1,1,0,flexible,False,0,True,21,96,11426,1,1
773,4,0,0,2,1,0,strict,True,1,True,69,92,90025,2,2
774,4,1,0,2,1,0,strict,True,0,True,6,100,11206,2,2
775,4,0,1,1,1,0,strict,True,0,True,10,96,10028,1,1
776,4,1,1,3,1,0,moderate,True,1,True,123,96,90293,1,2
777,4,5,0,2,1,0,moderate,True,1,True,15,99,90018,1,1
778,5,0,0,8,1,0,strict,True,0,True,20,94,11228,3,5
779,3,0,2,1,1,0,strict,False,1,True,73,90,90028,1,1
780,4,0,2,1,1,0,moderate,True,0,True,3,87,10013.0,1,1
781,5,1,1,2,1,0,strict,False,0,True,3,100,11205.0,1,1
782,4,0,1,2,1,0,moderate,True,0,True,22,98,10032,1,1
783,4,6,1,2,1,0,strict,True,0,True,10,89,11206,1,1
784,5,0,0,5,1,0,moderate,True,0,True,1,100,11238,1,3
785,4,0,0,4,1,0,strict,True,5,True,1,100,60612,2,2
786,5,0,0,4,1,0,strict,True,0,True,32,90,11249.0,1,2
787,4,1,1,2,1,0,strict,True,0,True,13,98,11419,1,1
788,4,3,0,3,1,0,flexible,True,0,True,5,95,11105,1,2
789,4,0,0,2,1,0,flexible,False,0,True,10,92,10027,1,1
790,4,0,1,2,1,0,strict,True,0,True,87,99,10036,1,1
791,4,0,1,2,1,2,moderate,True,3,True,52,94,20002,1,1
792,4,0,1,1,1,0,moderate,True,0,True,3,100,10026,1,1
793,5,0,0,5,1,0,strict,False,5,True,29,94,60642,1,1
794,4,0,0,1,1,0,flexible,True,0,True,8,75,11238,1,1
795,4,0,0,4,1,0,strict,True,0,True,142,95,11106,1,3
796,4,0,0,2,1,0,strict,True,1,True,6,100,90066,1,1
797,5,0,0,3,1,0,moderate,True,3,True,9,93,20017,1,1
